uniprot	gene	inchikey	smiles
O00571	DDX3X	COUMZXFUZDBRCZ-UHFFFAOYSA-N	COc1ccc(Cn2c3ncnc4c(ncn4Cc4ccc(OC)cc4)c-3nc2=O)cc1
