uniprot	gene	inchikey	smiles
O14983	ATP2A1	IXFPJGBNCFXKPI-FSIHEZPISA-N	C/C=C(/C)C(=O)O[C@H]1C(C)=C2[C@@H]3OC(=O)[C@@](C)(O)[C@@]3(O)[C@@H](OC(=O)CCC)C[C@](C)(OC(C)=O)[C@H]2[C@@H]1OC(=O)CCCCCCC
O14983	ATP2A1	KQEPIRKXSUIUTH-UHFFFAOYSA-N	O=C1CSC(c2ccccc2Cl)c2cc(Cl)ccc2N1
