uniprot	gene	inchikey	smiles
P07711	CTSL	UKLKGWPUCHYHCT-KRWDZBQOSA-N	Cn1nc(C(C)(C)C)cc1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC#N
P07711	CTSL	AZSXOQSYRMGNPE-VXKWHMMOSA-N	O=C(CF)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1
