uniprot	gene	inchikey	smiles
P49238	CX3CR1	LNLBXZVRJITCST-UHFFFAOYSA-N	OC1(c2ccc(Cl)cc2)CCN(CCCC2c3ccccc3CCc3ccccc32)CC1
P49238	CX3CR1	SYTQCBZULZYSSV-UHFFFAOYSA-N	N#CC1(CCCN2CCC(O)(c3ccc(F)cc3)CC2)c2ccccc2CSc2ccccc21
