uniprot	gene	inchikey	smiles
P32418	SLC8A1	ZVYIJXLMBWCGHP-UHFFFAOYSA-N	CCOC(=O)C1CSC(Cc2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2)N1
P32418	SLC8A1	DCRFKOGBPXGTPM-UHFFFAOYSA-N	O=C1CSC(c2ccccc2)c2cc(Cl)ccc2N1
P32418	SLC8A1	FNTVKQKNZVAMJI-UHFFFAOYSA-N	O=C1CS(=O)(=O)C(c2ccccc2Cl)c2cc(Cl)ccc2N1
P32418	SLC8A1	KQEPIRKXSUIUTH-UHFFFAOYSA-N	O=C1CSC(c2ccccc2Cl)c2cc(Cl)ccc2N1
