uniprot	gene	inchikey	smiles
Q96D31	ORAI1	LWJKSVUJZBEXCH-UHFFFAOYSA-N	O=C(Nc1cnc(-c2cc(C(F)(F)F)ccc2Cl)cn1)c1c(F)cccc1F
Q96D31	ORAI1	FMACPFBCGJVLLZ-UHFFFAOYSA-N	Cc1cc(C)c(C(=O)Nc2ccc(-n3nc(C(F)(F)F)cc3C(F)(F)F)cc2)cn1
Q96D31	ORAI1	VCXNFMLRLDZWTK-SDZGCHGRSA-N	COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCCCCCCCCc2ccc(OC[C@@H](O)CNC(C)(C)C)c3cc(C#N)[nH]c23)[C@@H]1c1cccc2nonc12
