uniprot	gene	inchikey	smiles
P56524	HDAC4	RTKIYFITIVXBLE-WKWSCTOISA-N	CC(/C=C/C(=O)NO)=C\C(C)C(=O)c1ccc(N(C)C)cc1
P56524	HDAC4	SGYJGGKDGBXCNY-ZDIDWYTNSA-N	CC1(C)NC(=O)[C@H](CCCCCC(=O)C2CO2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O
