uniprot	gene	inchikey	smiles
P51532	SMARCA4	INAICWLVUAKEPB-QSTFCLMHSA-N	O=C(/C=C/N1C[C@H]2C[C@@H]1CN2c1ccccn1)c1ccccc1O
P51532	SMARCA4	RQOKOKQQGKYASH-FPBOJHQQSA-N	O=C(/C=C/N1[C@H]2CC[C@@H]1c1ncnc(NC3CC3)c1C2)c1ccccc1O
P51532	SMARCA4	VLPRXFLUVHYBBT-VAWYXSNFSA-N	CN1CCN(/C=C2\CCn3c2nc(=O)c2c(Cl)cccc23)CC1
