uniprot	gene	inchikey	smiles
P10826	RARB	IQIBKLWBVJPOQO-UHFFFAOYSA-N	CC1(C)CCSc2ccc(C#Cc3ccc(C(=O)O)cn3)cc21
P10826	RARB	SHGAZHPCJJPHSC-XFYACQKRSA-N	CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1
