uniprot	gene	inchikey	smiles
Q969V1	MCHR2	GXAQELJVODWLDD-UHFFFAOYSA-N	CN(C)CC1CCc2cc(NC(=O)c3ccc(-c4ccc(F)cc4)cc3)ccc2C1
