uniprot	gene	inchikey	smiles
P05121	SERPINE1	BGGMLMAPVODXAU-UHFFFAOYSA-N	O=C(COCC(=O)Nc1ccc(Cl)cc1C(=O)O)Nc1cccc(-c2ccoc2)c1
