uniprot	gene	inchikey	smiles
P41743	PRKCI	KOZFSFOOLUUIGY-SOLYNIJKSA-N	COC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
P41743	PRKCI	QMGUOJYZJKLOLH-UHFFFAOYSA-N	CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21
P41743	PRKCI	HKSZLNNOFSGOKW-FYTWVXJKSA-N	CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
