uniprot	gene	inchikey	smiles
P39900	MME	AHIFMZUYRNPRJK-MHZLTWQESA-N	O=P(CN[C@@H](Cc1ccc(-c2ccccc2)cc1)c1nn[nH]n1)(Oc1ccccc1)Oc1ccccc1
P39900	MME	ODUOJXZPIYUATO-UHFFFAOYSA-N	CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1
P39900	MME	WOVRTBFSWOVRST-ROUUACIJSA-N	O=C(O)CCNC(=O)[C@H](Cc1ccccc1)N[C@@H](Cc1ccccc1)C(=O)O
P39900	MME	KKBIUAUSZKGNOA-HNAYVOBHSA-N	CC(=O)SC[C@@H](Cc1ccc2c(c1)OCO2)C(=O)N[C@@H](C)C(=O)OCc1ccccc1
P39900	MME	LVRLSYPNFFBYCZ-VGWMRTNUSA-N	O=C(N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@@H](S)Cc1ccccc1
P39900	MME	KTTVZVHKLPCAFP-SFTDATJTSA-N	CCOC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)C1(NC(=O)[C@@H](SC(C)=O)C(C)C)CCCC1
P39900	MME	HPOHWZYSJMJZSA-VXKWHMMOSA-N	CC(C)[C@H](S)C(=O)NC1(C(=O)N[C@@H](Cc2ccc(-c3ccccc3)cc2)C(=O)O)CCCC1
P39900	MME	UUMKQZVEZSXWBY-HNNXBMFYSA-N	O=P(O)(O)CN[C@@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1
P39900	MME	YFAHICISBQLBQH-OALUTQOASA-N	CC(C)C[C@H](S)C(=O)NC1(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)CCCC1
