uniprot	gene	inchikey	smiles
P43088	PTGFR	MKPLKVHSHYCHOC-AHTXBMBWSA-N	CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(C(F)(F)F)c1
P43088	PTGFR	VJGGHXVGBSZVMZ-QIZQQNKQSA-N	O=C(O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(Cl)c1
P43088	PTGFR	GGXICVAJURFBLW-CEYXHVGTSA-N	CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCc1ccccc1
P43088	PTGFR	PXGPLTODNUVGFL-YNNPMVKQSA-N	CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O
P43088	PTGFR	LCFQGSRRJKESSW-UHFFFAOYSA-N	Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)Nc1ccc(C(=O)O)cc1F
