uniprot	gene	inchikey	smiles
O75173	ADAMTS4	UACUZULRKJKTHE-CZYKHXBRSA-N	O=C(NO)[C@@H](NCC1CC1)[C@@H](Cc1cccc(O)c1)C(=O)N[C@H]1c2ccccc2C[C@H]1O
O75173	ADAMTS4	VXDKQRWTOJFQKH-BJZITVGISA-N	O=C(C[C@@H](Cc1cccc(O)c1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)NO
