uniprot	gene	inchikey	smiles
P52732	KIF11	IHZDCGSHXDMDGU-UHFFFAOYSA-N	CCOC(=O)C1=C(C)NC(=S)NC1c1cccc(OC)c1
P52732	KIF11	YNIGIJNKAURBRK-CPJSRVTESA-N	CC(C)(C)[C@H](c1nc(-c2cc(F)ccc2F)cn1Cc1ccccc1)N(CC[C@H](N)CF)C(=O)CO
P52732	KIF11	QJZRFPJCWMNVAV-HHHXNRCGSA-N	Cc1ccc(C(=O)N(CCCN)[C@@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1
